Date,Grid Organi lbc (L1) [kW],Grid Organi lbc (L2) [kW],Grid Organi lbc (L3) [kW],Chargers (L1) [kW],Chargers (L2) [kW],Chargers (L3) [kW],Solar (L1) [kW],Solar (L2) [kW],Solar (L3) [kW],Chargers achteraan (L1) [kW],Chargers achteraan (L2) [kW],Chargers achteraan (L3) [kW]
2025-02-09 23:45:00,"5,551","4,132","4,805","0,035","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 23:30:00,"5,676","4,146","4,799","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2025-02-09 23:15:00,"5,886","4,223","4,876","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2025-02-09 23:00:00,"5,827","4,214","4,824","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 22:45:00,"5,629","4,164","4,777","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2025-02-09 22:30:00,"5,529","4,14","4,755","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 22:15:00,"5,586","4,235","4,845","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 22:00:00,"5,584","4,245","4,87","0,036","0,032","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 21:45:00,"5,822","4,168","4,792","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 21:30:00,"5,965","4,162","4,792","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2025-02-09 21:15:00,"5,898","4,17","4,797","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 21:00:00,"6,376","4,211","4,848","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 20:45:00,"5,764","4,176","4,837","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 20:30:00,"5,684","4,163","4,848","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 20:15:00,"5,72","4,175","4,843","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 20:00:00,"5,9","4,225","4,866","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 19:45:00,"5,892","4,213","4,84","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 19:30:00,"5,854","4,197","4,824","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2025-02-09 19:15:00,"5,768","4,146","4,781","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 19:00:00,"5,595","4,15","4,784","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 18:45:00,"5,714","4,177","4,808","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 18:30:00,"5,834","4,187","4,805","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 18:15:00,"5,887","4,22","4,834","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,02"
2025-02-09 18:00:00,"5,79","4,156","4,806","0,037","0,034","0,019","-0,001","-0,007","-0,001","0,025","0,023","0,02"
2025-02-09 17:45:00,"5,613","4,136","4,761","0,037","0,033","0,02","0,001","-0,005",0,"0,025","0,022","0,02"
2025-02-09 17:30:00,"6,012","4,186","4,844","0,036","0,033","0,02","0,026","0,024","0,03","0,024","0,022","0,02"
2025-02-09 17:15:00,"5,462","4,116","4,794","0,036","0,033","0,02","0,106","0,105","0,111","0,024","0,022","0,02"
2025-02-09 17:00:00,"5,447","3,988","4,685","0,036","0,034","0,02","0,2","0,2","0,204","0,024","0,023","0,02"
2025-02-09 16:45:00,"4,97","4,004","4,616","0,036","0,034","0,02","0,223","0,222","0,227","0,024","0,023","0,02"
2025-02-09 16:30:00,"5,124","3,948","4,584","0,036","0,034","0,02","0,236","0,236","0,24","0,024","0,023","0,02"
2025-02-09 16:15:00,"5,148","3,762","4,403","0,036","0,034","0,02","0,385","0,387","0,389","0,024","0,023","0,02"
2025-02-09 16:00:00,"4,594","3,616","4,258","0,036","0,033","0,02","0,569","0,574","0,574","0,024","0,022","0,021"
2025-02-09 15:45:00,"4,636","3,529","4,174","0,036","0,034","0,02","0,69","0,698","0,696","0,024","0,022","0,021"
2025-02-09 15:30:00,"4,557","3,206","3,832","0,036","0,034","0,02","1,005","1,02","1,013","0,023","0,023","0,021"
2025-02-09 15:15:00,"4,149","3,062","3,682","0,036","0,034","0,02","1,111","1,128","1,119","0,023","0,023","0,021"
2025-02-09 15:00:00,"4,135","3,076","3,689","0,036","0,034","0,02","1,1","1,116","1,108","0,023","0,022","0,022"
2025-02-09 14:45:00,"4,327","3,038","3,662","0,036","0,034","0,02","1,145","1,162","1,154","0,023","0,023","0,021"
2025-02-09 14:30:00,"3,881","2,783","3,401","0,036","0,034","0,02","1,452","1,476","1,463","0,023","0,023","0,02"
2025-02-09 14:15:00,"3,594","2,641","3,26","0,035","0,034","0,02","1,638","1,664","1,651","0,022","0,023","0,021"
2025-02-09 14:00:00,"3,644","2,352","3,033","0,036","0,034","0,02","1,839","1,868","1,853","0,022","0,023","0,02"
2025-02-09 13:45:00,"1,879","0,207","0,869","0,035","0,034","0,02","3,975","4,038","4,005","0,02","0,022","0,022"
2025-02-09 13:30:00,"2,639","1,652","2,292","0,036","0,034","0,02","2,514","2,554","2,532","0,022","0,023","0,021"
2025-02-09 13:15:00,"3,746","2,379","2,983","0,036","0,035","0,019","1,821","1,852","1,835","0,023","0,023","0,02"
2025-02-09 13:00:00,"3,495","2,114","2,736","0,036","0,034","0,02","2,147","2,182","2,162","0,022","0,023","0,02"
2025-02-09 12:45:00,"2,862","1,659","2,273","0,036","0,034","0,02","2,502","2,541","2,52","0,022","0,023","0,02"
2025-02-09 12:30:00,"3,176","2,012","2,712","0,035","0,034","0,02","2,234","2,272","2,253","0,022","0,023","0,02"
2025-02-09 12:15:00,"3,212","2,121","2,837","0,035","0,035","0,019","2,009","2,044","2,026","0,022","0,023","0,02"
2025-02-09 12:00:00,"3,478","2,194","2,812","0,036","0,034","0,02","1,94","1,972","1,956","0,022","0,023","0,02"
2025-02-09 11:45:00,"3,782","2,386","2,99","0,036","0,034","0,019","1,824","1,854","1,838","0,023","0,023","0,02"
2025-02-09 11:30:00,"4,08","2,691","3,301","0,035","0,034","0,02","1,49","1,515","1,502","0,023","0,023","0,02"
2025-02-09 11:15:00,"4,009","2,626","3,22","0,036","0,034","0,02","1,605","1,632","1,618","0,023","0,023","0,02"
2025-02-09 11:00:00,"4,089","2,76","3,337","0,036","0,034","0,02","1,487","1,512","1,498","0,023","0,023","0,02"
2025-02-09 10:45:00,"4,416","3,06","3,695","0,036","0,034","0,019","1,119","1,136","1,127","0,023","0,023","0,02"
2025-02-09 10:30:00,"4,742","3,253","3,906","0,035","0,035","0,019","0,948","0,962","0,955","0,023","0,023","0,02"
2025-02-09 10:15:00,"5,376","3,418","4,08","0,036","0,034","0,02","0,8","0,811","0,806","0,023","0,023","0,02"
2025-02-09 10:00:00,"5,058","3,515","4,146","0,036","0,034","0,019","0,729","0,738","0,735","0,023","0,023","0,02"
2025-02-09 09:45:00,"5,162","3,594","4,192","0,036","0,034","0,019","0,622","0,628","0,627","0,024","0,023","0,02"
2025-02-09 09:30:00,"5,116","3,653","4,251","0,036","0,035","0,019","0,567","0,573","0,572","0,023","0,023","0,02"
2025-02-09 09:15:00,"5,261","3,88","4,472","0,035","0,035","0,019","0,353","0,355","0,358","0,024","0,023","0,02"
2025-02-09 09:00:00,"5,312","3,945","4,5","0,036","0,034","0,019","0,336","0,337","0,341","0,024","0,023","0,02"
2025-02-09 08:45:00,"5,819","3,959","4,544","0,036","0,034","0,019","0,262","0,262","0,267","0,024","0,023","0,02"
2025-02-09 08:30:00,"5,91","4,051","4,67","0,036","0,035","0,019","0,164","0,163","0,168","0,024","0,023","0,02"
2025-02-09 08:15:00,"6,12","4,17","4,769","0,036","0,034","0,019","0,072","0,069","0,075","0,024","0,023","0,02"
2025-02-09 08:00:00,"5,6","4,24","4,808","0,036","0,033","0,02","0,01","0,006","0,011","0,024","0,023","0,02"
2025-02-09 07:45:00,"6,142","4,252","4,817","0,036","0,033","0,02","0,001","-0,005",0,"0,024","0,023","0,02"
2025-02-09 07:30:00,"6,011","4,206","4,853","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 07:15:00,"5,912","4,229","4,91","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 07:00:00,"5,902","4,228","4,873","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 06:45:00,"6,027","4,286","4,848","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 06:30:00,"6,326","4,223","4,811","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 06:15:00,"6,027","4,21","4,831","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 06:00:00,"6,159","4,222","4,878","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 05:45:00,"6,121","4,214","4,824","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 05:30:00,"6,012","4,226","4,826","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 05:15:00,"5,566","4,262","4,837","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 05:00:00,"5,644","4,258","4,892","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-09 04:45:00,"5,671","4,264","4,906","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 04:30:00,"5,65","4,234","4,856","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 04:15:00,"5,759","4,259","4,871","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 04:00:00,"5,56","4,266","4,88","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 03:45:00,"5,558","4,256","4,894","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 03:30:00,"5,777","4,263","4,888","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 03:15:00,"5,543","4,141","4,823","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 03:00:00,"6,16","4,146","4,852","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-09 02:45:00,"5,614","4,167","4,805","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-09 02:30:00,"5,654","4,152","4,848","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-09 02:15:00,"5,663","4,153","4,844","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-09 02:00:00,"5,688","4,2","4,894","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-09 01:45:00,"5,788","4,166","4,855","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-09 01:30:00,"5,676","4,201","4,866","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-09 01:15:00,"5,598","4,115","4,777","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-09 01:00:00,"5,602","4,151","4,859","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-09 00:45:00,"5,505","4,163","4,902","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-09 00:30:00,"5,61","4,193","4,949","0,035","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
2025-02-09 00:15:00,"5,558","4,117","4,85","0,036","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-09 00:00:00,"5,524","4,106","4,836","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 23:45:00,"5,632","4,191","4,892","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 23:30:00,"5,484","4,187","4,824","0,035","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-08 23:15:00,"5,84","4,258","4,841","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-08 23:00:00,"5,677","4,31","4,941","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 22:45:00,"5,479","4,226","4,837","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 22:30:00,"5,19","4,173","4,776","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 22:15:00,"5,464","4,2","4,806","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 22:00:00,"5,559","4,32","4,892","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-08 21:45:00,"5,72","4,267","4,885","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 21:30:00,"5,604","4,256","4,924","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 21:15:00,"5,886","4,238","4,954","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 21:00:00,"5,563","4,177","4,852","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 20:45:00,"5,418","4,116","4,757","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 20:30:00,"5,828","4,26","4,869","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 20:15:00,"5,556","4,317","4,952","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 20:00:00,"5,474","4,192","4,85","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 19:45:00,"6,083","4,184","4,821","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 19:30:00,"5,642","4,212","4,856","0,036","0,033","0,021",0,"-0,006","-0,001","0,024","0,022","0,021"
2025-02-08 19:15:00,"5,421","4,244","4,869","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 19:00:00,"5,843","4,274","4,915","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 18:45:00,"5,332","4,211","4,854","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 18:30:00,"5,418","4,206","4,84","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 18:15:00,"5,618","4,176","4,83","0,036","0,033","0,02",0,"-0,006","-0,001","0,024","0,023","0,022"
2025-02-08 18:00:00,"5,17","4,17","4,872","0,036","0,034","0,02",0,"-0,006","-0,002","0,024","0,023","0,021"
2025-02-08 17:45:00,"5,322","4,164","4,836","0,036","0,033","0,02","0,001","-0,005",0,"0,024","0,023","0,021"
2025-02-08 17:30:00,"5,414","4,122","4,782","0,036","0,034","0,02","0,028","0,026","0,032","0,025","0,023","0,02"
2025-02-08 17:15:00,"4,801","4,111","4,749","0,036","0,033","0,02","0,11","0,108","0,114","0,024","0,023","0,02"
2025-02-08 17:00:00,"4,728","3,978","4,615","0,036","0,033","0,02","0,292","0,294","0,297","0,024","0,023","0,021"
2025-02-08 16:45:00,"4,518","3,776","4,404","0,036","0,033","0,02","0,46","0,464","0,464","0,024","0,023","0,021"
2025-02-08 16:30:00,"4,471","3,532","4,161","0,036","0,034","0,02","0,655","0,661","0,66","0,024","0,023","0,021"
2025-02-08 16:15:00,"3,772","3,023","3,64","0,036","0,034","0,019","1,162","1,178","1,169","0,023","0,023","0,02"
2025-02-08 16:00:00,"3,867","2,787","3,414","0,036","0,034","0,019","1,469","1,492","1,479","0,023","0,023","0,02"
2025-02-08 15:45:00,"2,831","2,148","2,757","0,036","0,034","0,019","2,192","2,226","2,207","0,022","0,023","0,02"
2025-02-08 15:30:00,"2,692","2,022","2,627","0,036","0,035","0,019","2,263","2,3","2,28","0,022","0,023","0,02"
2025-02-08 15:15:00,"2,597","1,636","2,246","0,036","0,035","0,019","2,606","2,648","2,623","0,022","0,023","0,02"
2025-02-08 15:00:00,"1,928","0,96","1,573","0,036","0,035","0,019","3,306","3,361","3,331","0,021","0,023","0,021"
2025-02-08 14:45:00,"3,027","2,318","2,98","0,036","0,035","0,019","1,961","1,992","1,973","0,022","0,023","0,02"
2025-02-08 14:30:00,"3,504","2,704","3,372","0,036","0,035","0,019","1,516","1,541","1,526","0,023","0,023","0,02"
2025-02-08 14:15:00,"1,59","0,775","1,432","0,036","0,034","0,019","3,483","3,538","3,504","0,022","0,023","0,02"
2025-02-08 14:00:00,"2,209","1,143","1,773","0,036","0,034","0,019","3,17","3,22","3,191","0,022","0,023","0,02"
2025-02-08 13:45:00,"1,872","0,92","1,546","0,036","0,034","0,019","3,305","3,357","3,327","0,021","0,023","0,021"
2025-02-08 13:30:00,"1,211","0,417","1,032","0,036","0,035","0,019","3,831","3,895","3,858","0,021","0,023","0,02"
2025-02-08 13:15:00,"0,822","-0,083","0,545","0,036","0,035","0,019","4,362","4,436","4,39","0,02","0,023","0,02"
2025-02-08 13:00:00,"1,926","0,749","1,38","0,036","0,034","0,019","3,49","3,547","3,511","0,022","0,023","0,02"
2025-02-08 12:45:00,"1,164","-0,075","0,553","0,036","0,034","0,019","4,396","4,466","4,422","0,02","0,023","0,021"
2025-02-08 12:30:00,"3,293","2,29","3,023","0,036","0,034","0,019","1,988","2,02","2,002","0,022","0,023","0,02"
2025-02-08 12:15:00,"2,507","1,074","1,852","0,036","0,034","0,02","3,192","3,242","3,215","0,022","0,023","0,021"
2025-02-08 12:00:00,"2,191","0,894","1,568","0,036","0,034","0,02","3,399","3,452","3,423","0,021","0,023","0,021"
2025-02-08 11:45:00,"3,71","2,28","2,954","0,036","0,034","0,02","2,003","2,034","2,017","0,023","0,023","0,021"
2025-02-08 11:30:00,"3,024","1,691","2,4","0,036","0,034","0,02","2,538","2,578","2,557","0,022","0,023","0,021"
2025-02-08 11:15:00,"2,718","1,289","2,015","0,036","0,034","0,02","2,908","2,951","2,926","0,022","0,023","0,021"
2025-02-08 11:00:00,"3,848","2,46","3,186","0,036","0,034","0,02","1,764","1,792","1,777","0,023","0,023","0,021"
2025-02-08 10:45:00,"4,417","3,056","3,744","0,036","0,034","0,019","1,175","1,192","1,182","0,023","0,023","0,02"
2025-02-08 10:30:00,"4,816","3,442","4,122","0,036","0,035","0,019","0,82","0,83","0,826","0,024","0,023","0,02"
2025-02-08 10:15:00,"5,569","3,697","4,397","0,036","0,034","0,019","0,482","0,486","0,486","0,024","0,023","0,02"
2025-02-08 10:00:00,"5,692","3,679","4,33","0,036","0,034","0,019","0,514","0,518","0,519","0,024","0,023","0,02"
2025-02-08 09:45:00,"5,714","3,895","4,566","0,036","0,034","0,019","0,308","0,31","0,314","0,024","0,023","0,02"
2025-02-08 09:30:00,"5,873","4,009","4,67","0,036","0,035","0,019","0,292","0,292","0,296","0,024","0,023","0,02"
2025-02-08 09:15:00,"6,074","4,054","4,71","0,036","0,035","0,019","0,178","0,176","0,182","0,024","0,024","0,02"
2025-02-08 09:00:00,"5,896","4,067","4,754","0,036","0,034","0,019","0,188","0,186","0,192","0,024","0,023","0,02"
2025-02-08 08:45:00,"6,514","4,15","4,779","0,036","0,034","0,019","0,154","0,152","0,158","0,024","0,023","0,02"
2025-02-08 08:30:00,"6,247","4,26","4,904","0,036","0,034","0,019","0,046","0,043","0,049","0,024","0,023","0,02"
2025-02-08 08:15:00,"6,185","4,252","4,901","0,036","0,034","0,019","0,001","-0,005",0,"0,024","0,023","0,02"
2025-02-08 08:00:00,"6,249","4,24","4,954","0,036","0,033","0,02","0,001","-0,005",0,"0,024","0,022","0,021"
2025-02-08 07:45:00,"6,246","4,265","4,987","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 07:30:00,"6,442","4,26","4,925","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,023","0,02"
2025-02-08 07:15:00,"6,547","4,234","4,888","0,036","0,034","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-08 07:00:00,"6,523","4,318","4,967","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 06:45:00,"6,479","4,227","4,904","0,036","0,035","0,019",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-08 06:30:00,"6,451","4,278","4,886","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,023","0,021"
2025-02-08 06:15:00,"6,562","4,299","4,918","0,035","0,035","0,02",0,"-0,006","-0,001","0,024","0,024","0,02"
2025-02-08 06:00:00,"6,576","4,251","4,909","0,036","0,034","0,02",0,"-0,006","-0,001","0,024","0,024","0,021"
